NO_OF_SAMPLES	442
FREQUENCY	100
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
154	1.53000	0.033241	-0.007932	1.547636	0.285409	0.115224	-0.016953	0.000000	0.000000	0.000000	
155	1.54000	0.078843	0.083651	1.901078	0.295161	0.079101	-0.026128	0.000000	0.000000	0.000000	
156	1.55000	0.101107	0.060707	1.637886	0.276645	0.133373	-0.039957	0.000000	0.000000	0.000000	
157	1.56000	0.033437	-0.098952	1.900623	0.294976	0.097228	-0.039988	0.000000	0.000000	0.000000	
158	1.57000	0.078896	-0.007903	1.724967	0.276564	0.106150	-0.021589	0.000000	0.000000	0.000000	
159	1.58000	0.056436	-0.076264	1.632949	0.285957	0.042877	-0.021531	0.000000	0.000000	0.000000	
160	1.59000	-0.012351	-0.053504	1.457907	0.294561	0.106235	-0.026101	0.000000	0.000000	0.000000	
161	1.60000	0.237647	-0.075247	1.457414	0.339703	0.106947	-0.026536	0.000000	0.000000	0.000000	
162	1.61000	-0.057714	-0.007453	1.988894	0.340078	0.115470	-0.021565	0.000000	0.000000	0.000000	
163	1.62000	0.078979	-0.030784	1.636221	0.276360	0.106147	-0.012419	0.000000	0.000000	0.000000	
164	1.63000	0.033285	0.060482	1.902298	0.268034	0.096966	-0.039824	0.000000	0.000000	0.000000	
165	1.64000	0.033358	-0.030090	2.166252	0.331306	0.106490	-0.035456	0.000000	0.000000	0.000000	
166	1.65000	0.123755	0.038369	1.637311	0.321556	0.151833	-0.026347	0.000000	0.000000	0.000000	
167	1.66000	0.078250	-0.029956	1.368795	0.339713	0.115777	-0.026297	0.000000	0.000000	0.000000	
168	1.67000	0.124294	0.129659	1.989370	0.322295	0.079327	-0.017038	0.000000	0.000000	0.000000	
169	1.68000	-0.034411	-0.098865	2.075377	0.322288	0.061073	-0.021559	0.000000	0.000000	0.000000	
170	1.69000	0.055615	0.061270	1.545747	0.340019	0.097578	-0.021604	0.000000	0.000000	0.000000	
171	1.70000	0.079279	-0.030721	2.167143	0.268109	0.078902	-0.035358	0.000000	0.000000	0.000000	
172	1.71000	-0.012291	-0.052932	2.167202	0.340076	0.142704	-0.035478	0.000000	0.000000	0.000000	
173	1.72000	0.055872	-0.052804	1.633369	0.340039	0.088561	-0.026269	0.000000	0.000000	0.000000	
174	1.73000	0.124434	-0.052923	2.077984	0.313148	0.097444	-0.035538	0.000000	0.000000	0.000000	
175	1.74000	-0.080516	-0.099567	1.458547	0.267417	0.115013	-0.035181	0.000000	0.000000	0.000000	
176	1.75000	-0.011586	-0.008164	1.989437	0.276764	0.078796	-0.007687	0.000000	0.000000	0.000000	
177	1.76000	-0.080322	-0.030347	1.988313	0.340061	0.106383	-0.016949	0.000000	0.000000	0.000000	
178	1.77000	-0.012273	-0.052905	1.988407	0.340249	0.106533	-0.035413	0.000000	0.000000	0.000000	
179	1.78000	-0.012094	-0.077071	1.281974	0.231118	0.096719	-0.025967	0.000000	0.000000	0.000000	
180	1.79000	0.101445	-0.029829	1.988589	0.340303	0.097634	-0.035536	0.000000	0.000000	0.000000	
181	1.80000	0.056216	0.037837	1.990401	0.285966	0.097097	-0.026145	0.000000	0.000000	0.000000	
182	1.81000	0.146982	0.037774	1.637482	0.267429	0.115223	-0.021635	0.000000	0.000000	0.000000	
183	1.82000	0.055808	0.037605	1.458942	0.258763	0.087953	-0.039801	0.000000	0.000000	0.000000	
184	1.83000	0.123407	-0.052578	1.280919	0.339726	0.134008	-0.044747	0.000000	0.000000	0.000000	
185	1.84000	0.101650	0.060728	1.902070	0.285869	0.097155	-0.021592	0.000000	0.000000	0.000000	
186	1.85000	0.124179	-0.029793	2.078073	0.340208	0.115751	-0.035599	0.000000	0.000000	0.000000	
187	1.86000	0.079519	-0.121947	2.076998	0.277001	0.060891	-0.026229	0.000000	0.000000	0.000000	
188	1.87000	-0.034551	-0.007967	2.167595	0.294832	0.115103	-0.016935	0.000000	0.000000	0.000000	
189	1.88000	0.055836	-0.030939	1.015537	0.267041	0.097093	-0.012304	0.000000	0.000000	0.000000	
190	1.89000	0.078921	-0.122071	1.635419	0.258692	0.088016	-0.044549	0.000000	0.000000	0.000000	
