NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
45	0.44000	339.812	223.194	1678.407	192.156	425.351	1425.474	168.325	537.026	1082.494	248.309	559.768	832.610	178.163	68.027	1399.835	152.629	-14.101	1058.550	235.870	-37.018	802.415	230.869	434.770	892.672	193.787	413.517	486.946	184.592	425.280	74.958	138.855	372.324	33.876	285.205	467.665	25.642	390.738	407.326	30.920	230.325	79.720	910.569	209.428	94.120	492.741	168.887	98.157	69.910	128.766	153.430	33.617	271.817	53.884	30.705	382.281	106.230	28.791
46	0.45000	338.662	223.722	1679.188	192.284	425.457	1425.533	168.250	537.117	1082.573	248.167	559.827	832.744	178.425	68.114	1399.906	152.788	-14.086	1058.805	236.073	-36.975	802.409	230.881	434.897	892.642	193.676	413.624	486.891	184.487	425.346	75.011	138.838	372.297	33.931	285.156	467.693	25.649	391.457	407.269	31.146	230.446	79.784	910.605	209.504	94.234	492.741	168.702	98.268	69.937	128.638	153.388	33.679	271.830	53.890	30.853	382.387	106.002	29.060
47	0.46000	337.739	224.176	1680.283	192.416	425.569	1425.575	168.318	537.232	1082.681	248.355	560.143	832.825	178.755	68.163	1399.904	153.615	-14.104	1058.780	236.500	-36.958	802.469	230.947	435.020	892.648	193.483	413.734	486.845	184.505	425.343	74.958	138.804	372.364	33.937	285.241	467.665	25.591	391.568	407.384	31.311	230.455	79.881	910.619	209.571	94.427	492.755	168.685	98.260	70.065	128.234	153.222	33.823	271.821	53.836	30.635	383.242	105.860	29.543
48	0.47000	336.459	224.612	1681.347	192.481	425.593	1425.659	168.313	537.305	1082.649	248.198	560.146	832.818	178.968	68.247	1399.946	153.800	-14.219	1058.914	236.745	-36.981	802.521	231.013	435.118	892.585	193.506	413.748	486.819	184.413	425.398	74.991	138.900	372.307	33.830	285.195	467.713	25.672	391.339	407.475	31.416	230.590	80.015	910.640	209.657	94.411	492.715	168.959	98.228	70.352	128.730	153.462	33.622	271.873	53.853	30.751	382.466	105.992	29.516
49	0.48000	335.085	224.942	1682.188	192.578	425.707	1425.668	168.418	537.416	1082.742	248.212	560.316	832.806	179.255	68.328	1400.011	154.018	-14.254	1058.964	236.831	-36.871	802.564	231.017	435.233	892.661	193.409	413.900	486.812	184.448	425.391	74.971	138.795	372.377	33.944	285.132	467.817	25.610	390.830	407.470	31.065	230.730	80.147	910.623	209.656	94.439	492.751	168.761	98.164	70.027	128.229	153.158	33.783	271.890	53.873	30.744	382.185	106.071	28.866
50	0.49000	333.711	225.400	1683.146	192.701	425.880	1425.716	168.567	537.588	1082.821	248.360	560.404	832.854	179.511	68.449	1400.051	154.350	-14.260	1058.971	237.280	-36.823	802.508	231.125	435.308	892.626	193.423	413.977	486.839	184.403	425.370	74.930	138.887	372.319	33.936	285.043	467.750	25.578	391.585	407.288	31.489	230.811	80.226	910.586	209.722	94.542	492.760	168.812	98.252	70.240	128.779	153.384	33.588	271.879	53.807	30.798	382.163	106.060	28.859
51	0.50000	332.208	225.828	1683.770	192.814	425.943	1425.736	168.491	537.669	1082.894	248.234	560.508	832.929	179.736	68.496	1400.079	154.728	-14.240	1059.135	237.545	-36.671	802.566	231.142	435.418	892.592	193.289	414.008	486.700	184.373	425.415	74.980	138.809	372.371	33.949	285.256	467.731	25.587	391.619	407.561	31.206	230.893	80.312	910.558	209.685	94.515	492.675	168.907	98.341	70.283	128.776	153.420	33.713	271.917	53.781	30.762	382.328	105.990	29.282
52	0.51000	330.862	226.132	1684.599	193.026	426.089	1425.793	168.602	537.787	1082.966	248.154	560.622	833.056	179.920	68.543	1400.137	154.908	-14.330	1059.271	237.813	-36.675	802.615	231.195	435.478	892.599	193.181	414.137	486.707	184.391	425.405	74.951	138.864	372.378	33.910	285.230	467.791	25.531	391.470	407.632	31.387	230.973	80.364	910.651	209.697	94.585	492.770	168.888	98.426	70.125	128.624	153.466	33.663	271.696	53.791	30.705	382.276	106.072	29.050
53	0.52000	329.243	226.334	1685.637	193.147	426.186	1425.838	168.686	537.908	1083.018	248.097	560.750	833.145	180.092	68.665	1400.194	155.366	-14.186	1059.278	238.060	-36.619	802.647	231.200	435.567	892.549	193.005	414.099	486.794	184.309	425.379	74.943	138.854	372.394	33.949	285.270	467.808	25.581	391.535	407.413	31.267	231.123	80.461	910.614	209.853	94.568	492.765	168.919	98.273	70.019	128.660	153.371	33.575	271.832	53.776	30.662	382.404	106.081	29.028
54	0.53000	327.941	226.776	1686.649	193.307	426.309	1425.876	168.707	537.990	1083.084	248.082	560.751	832.984	180.298	68.776	1400.191	155.614	-14.243	1059.433	238.551	-36.549	802.714	231.249	435.641	892.535	192.749	414.094	486.764	184.291	425.427	74.940	138.829	372.366	33.972	285.025	467.872	25.565	391.563	407.276	31.379	231.133	80.543	910.646	209.798	94.668	492.736	168.755	98.199	70.132	128.565	153.387	33.747	271.851	53.846	30.750	382.370	106.046	29.144
55	0.54000	326.025	227.297	1687.592	193.387	426.388	1425.926	168.932	538.120	1083.144	248.074	560.820	832.949	180.557	68.818	1400.239	155.986	-14.264	1059.310	238.900	-36.386	802.802	231.275	435.699	892.516	192.769	414.035	486.697	184.366	425.401	74.888	138.858	372.394	33.944	285.247	467.853	25.555	391.595	407.238	31.247	231.158	80.644	910.634	209.834	94.676	492.718	168.834	98.291	70.192	128.461	153.409	33.541	271.847	53.832	30.814	382.523	106.004	29.207
56	0.55000	324.310	227.723	1688.350	193.687	426.528	1425.949	168.938	538.188	1083.195	248.122	561.040	833.120	180.731	68.927	1400.266	156.404	-14.170	1059.621	239.277	-36.253	802.888	231.309	435.801	892.531	192.714	414.232	486.694	184.341	425.393	74.946	138.819	372.363	33.963	285.224	467.834	25.486	391.575	407.389	31.596	231.268	80.701	910.557	209.956	94.685	492.727	168.936	98.226	70.190	128.268	153.276	33.774	271.968	53.825	30.640	382.743	105.946	29.250
57	0.56000	322.795	227.997	1689.300	193.824	426.695	1425.999	169.042	538.343	1083.211	248.102	561.144	833.081	180.955	69.028	1400.358	157.094	-14.073	1059.504	239.634	-36.229	802.857	231.303	435.817	892.510	192.644	414.245	486.729	184.365	425.330	74.974	138.864	372.400	33.999	285.221	467.838	25.459	391.619	407.281	31.355	231.435	80.758	910.635	209.809	94.828	492.696	168.699	98.318	70.197	128.304	153.279	33.805	271.774	53.777	30.703	382.085	106.208	28.920
58	0.57000	321.065	228.270	1690.219	194.064	426.799	1426.049	169.070	538.404	1083.252	248.034	561.236	833.075	181.162	69.107	1400.446	157.316	-14.350	1059.624	240.107	-36.000	802.841	231.245	435.837	892.497	192.557	414.016	486.637	184.234	425.395	74.969	138.844	372.320	33.889	285.106	467.942	25.527	391.335	407.575	31.346	231.442	80.816	910.574	209.943	94.726	492.750	168.871	98.270	70.117	128.477	153.274	33.671	271.853	53.876	30.705	382.269	105.998	28.892
59	0.58000	319.125	228.747	1691.358	194.275	426.932	1426.053	169.208	538.553	1083.304	248.270	561.429	833.126	181.415	69.196	1400.539	157.847	-14.277	1059.725	240.494	-35.768	802.914	231.355	435.925	892.504	192.621	414.063	486.692	184.305	425.391	74.917	138.831	372.338	33.986	285.216	467.870	25.570	391.674	407.292	31.327	231.468	80.836	910.555	210.009	94.795	492.693	168.828	98.305	70.191	128.340	153.349	33.779	272.050	53.986	30.714	382.325	106.218	29.117
60	0.59000	317.395	228.970	1692.356	194.450	427.063	1426.080	169.339	538.683	1083.375	248.127	561.471	833.116	181.687	69.278	1400.578	158.437	-14.310	1060.008	240.869	-35.517	802.842	231.376	435.979	892.514	192.548	414.060	486.663	184.331	425.322	74.939	138.900	372.393	33.939	285.130	467.970	25.543	391.389	407.704	31.119	231.548	80.875	910.623	210.038	94.909	492.716	168.907	98.262	70.136	128.219	153.213	33.906	271.914	53.950	30.729	382.227	106.075	28.879
61	0.60000	316.129	229.783	1693.634	194.805	427.225	1426.150	169.445	538.816	1083.420	248.109	561.492	833.242	182.049	69.396	1400.688	158.712	-14.540	1059.921	241.110	-35.300	802.682	231.315	435.940	892.502	192.784	414.304	486.674	184.383	425.326	74.925	138.852	372.340	33.977	285.190	467.874	25.557	391.438	407.488	31.412	231.605	80.935	910.601	210.013	94.930	492.701	168.639	98.235	70.229	128.713	153.380	33.554	271.829	53.908	30.744	382.702	106.096	29.111
62	0.61000	314.111	230.157	1694.462	195.092	427.403	1426.167	169.641	538.908	1083.394	248.175	561.609	833.158	182.340	69.501	1400.838	159.056	-14.637	1060.039	241.488	-34.908	802.999	231.282	436.008	892.505	192.642	414.259	486.664	184.275	425.378	74.930	138.922	372.355	33.936	285.191	467.900	25.548	391.445	407.509	31.512	231.577	80.979	910.663	210.042	94.940	492.733	168.990	98.318	70.184	129.157	153.598	33.460	271.952	53.978	30.756	382.308	105.922	28.824
63	0.62000	311.875	230.457	1695.235	195.408	427.508	1426.229	169.801	539.035	1083.473	248.301	561.721	833.122	182.680	69.604	1400.888	159.487	-14.560	1060.065	241.811	-34.686	802.941	231.309	436.022	892.485	192.874	414.365	486.740	184.338	425.404	74.913	138.902	372.384	33.957	285.143	467.989	25.547	391.613	407.513	31.211	231.592	80.992	910.733	210.172	94.912	492.777	168.780	98.343	70.179	128.814	153.442	33.693	271.952	53.834	30.734	382.283	106.001	28.930
64	0.63000	309.797	230.644	1696.149	195.601	427.625	1426.229	169.893	539.111	1083.508	248.386	561.826	833.155	183.011	69.692	1401.036	159.803	-14.389	1060.108	241.962	-34.220	803.181	231.342	436.041	892.533	192.786	414.361	486.784	184.322	425.397	74.906	138.869	372.369	33.972	285.227	467.839	25.551	391.549	407.446	31.278	231.615	81.029	910.622	210.183	94.856	492.708	169.071	98.355	70.361	128.937	153.486	33.566	271.754	53.837	30.709	382.118	106.065	28.860
65	0.64000	307.580	230.959	1697.047	195.911	427.801	1426.277	170.035	539.237	1083.550	248.384	561.840	833.144	183.286	69.746	1401.143	160.395	-14.330	1060.256	242.596	-33.716	803.045	231.382	436.031	892.574	192.698	414.167	486.720	184.388	425.389	74.884	138.891	372.390	33.941	285.086	467.807	25.481	390.963	407.497	30.780	231.609	81.050	910.631	210.144	95.028	492.789	169.076	98.438	70.271	128.285	153.148	33.875	271.978	53.760	30.767	382.406	105.933	28.949
66	0.65000	305.674	231.424	1697.907	196.120	427.977	1426.355	170.143	539.322	1083.558	248.218	561.892	833.117	183.584	69.857	1401.250	160.648	-14.170	1060.233	243.214	-33.555	803.140	231.365	436.024	892.522	193.177	414.238	486.756	184.344	425.307	74.933	138.887	372.310	33.972	285.092	467.931	25.517	391.289	407.584	31.321	231.561	81.077	910.643	210.201	94.878	492.750	168.853	98.413	70.181	128.907	153.420	33.576	271.929	53.791	30.608	382.465	106.004	29.183
67	0.66000	303.678	231.723	1699.173	196.460	428.114	1426.354	170.289	539.385	1083.561	248.499	561.916	833.044	183.845	69.901	1401.374	161.239	-14.141	1060.238	243.632	-33.134	803.228	231.509	436.034	892.485	192.881	414.259	486.752	184.298	425.391	74.927	138.869	372.366	33.959	285.208	467.888	25.567	391.821	407.225	31.301	231.699	81.075	910.630	210.186	94.934	492.716	169.131	98.692	69.901	128.974	153.428	33.521	272.073	53.853	30.706	382.222	105.923	28.832
68	0.67000	301.634	232.101	1700.092	196.676	428.238	1426.389	170.408	539.461	1083.556	248.383	561.836	833.151	184.096	70.023	1401.460	161.671	-13.973	1060.385	244.185	-32.695	803.251	231.518	436.130	892.544	192.794	414.030	486.593	184.363	425.361	74.881	138.839	372.312	33.984	285.237	467.827	25.494	391.600	407.274	31.247	231.591	81.125	910.641	210.099	95.024	492.729	168.921	98.592	70.289	128.872	153.448	33.753	271.953	53.959	30.642	382.117	106.065	28.830
69	0.68000	299.467	232.415	1700.788	196.892	428.383	1426.423	170.526	539.479	1083.589	248.667	561.883	833.078	184.353	70.103	1401.570	162.082	-13.561	1060.529	244.475	-32.348	803.382	231.573	436.083	892.508	192.919	414.182	486.675	184.421	425.380	74.931	138.856	372.352	34.004	285.222	467.853	25.569	391.676	407.339	31.396	231.655	81.116	910.730	210.088	95.041	492.760	168.974	98.499	70.289	128.459	153.240	33.741	272.036	53.778	30.784	382.305	105.997	29.021
70	0.69000	297.530	232.121	1700.640	197.194	428.569	1426.482	170.667	539.542	1083.576	248.608	561.768	833.065	184.575	70.112	1401.652	162.253	-13.424	1060.415	244.724	-31.902	803.163	231.648	436.111	892.544	192.995	414.298	486.627	184.331	425.344	74.941	138.862	372.302	34.062	285.153	467.931	25.537	391.347	407.427	31.383	231.623	81.170	910.660	210.067	95.017	492.784	168.999	98.550	69.966	128.701	153.476	33.582	271.846	53.922	30.726	382.403	105.933	28.918
71	0.70000	295.848	232.345	1701.424	197.358	428.673	1426.496	170.728	539.529	1083.584	248.621	561.748	833.167	184.733	70.255	1401.749	162.447	-13.419	1060.595	244.993	-31.629	803.322	231.695	436.137	892.510	193.145	414.254	486.689	184.308	425.340	74.927	138.907	372.352	33.946	285.207	467.831	25.537	391.541	407.435	31.245	231.697	81.216	910.642	209.989	95.044	492.695	168.971	98.472	70.188	128.797	153.522	33.582	272.090	53.915	30.752	382.256	105.919	29.014
72	0.71000	293.240	232.431	1702.155	197.593	428.772	1426.552	170.725	539.490	1083.571	248.874	561.628	833.076	184.947	70.339	1401.838	162.640	-13.333	1060.580	245.142	-31.373	803.364	231.721	436.129	892.485	193.131	414.296	486.563	184.333	425.397	74.915	138.944	372.381	33.931	285.112	467.790	25.558	391.560	407.213	31.392	231.637	81.255	910.706	209.992	95.104	492.778	169.003	98.566	70.132	128.218	153.239	33.750	271.920	53.930	30.661	382.230	106.004	28.766
73	0.72000	291.028	232.362	1702.910	197.861	428.955	1426.585	170.858	539.500	1083.613	248.920	561.500	833.082	185.260	70.514	1401.884	163.200	-13.142	1060.706	245.464	-31.085	803.404	231.743	436.204	892.482	193.048	414.197	486.628	184.339	425.399	74.949	138.889	372.307	33.957	285.209	467.840	25.581	391.430	407.476	31.462	231.765	81.272	910.644	210.066	95.108	492.769	168.814	98.483	70.255	128.351	153.254	33.769	271.949	53.803	30.672	382.229	106.078	28.776
74	0.73000	288.847	232.529	1703.524	198.129	429.065	1426.618	170.838	539.422	1083.523	248.896	561.288	833.061	185.443	70.536	1401.971	163.552	-12.972	1060.677	245.897	-30.896	803.379	231.849	436.137	892.469	192.842	414.267	486.642	184.390	425.342	74.928	138.919	372.289	33.935	285.248	467.763	25.545	391.624	407.353	31.473	231.724	81.312	910.711	209.968	95.108	492.732	168.959	98.608	70.036	129.017	153.448	33.506	271.910	53.818	30.647	382.062	106.216	28.686
75	0.74000	286.375	232.429	1703.979	198.526	429.249	1426.744	170.793	539.288	1083.516	249.132	561.241	833.080	185.796	70.708	1402.078	163.657	-13.043	1060.845	246.178	-30.678	803.534	231.833	436.167	892.487	192.964	414.296	486.709	184.336	425.375	74.936	138.858	372.309	33.966	285.171	467.981	25.560	391.643	407.367	31.467	231.770	81.335	910.700	209.942	95.114	492.721	169.141	98.500	70.076	128.459	153.274	33.923	271.918	53.846	30.759	382.045	106.069	28.630
76	0.75000	283.796	232.380	1704.547	198.889	429.445	1426.815	170.715	539.246	1083.515	249.213	561.032	833.054	186.137	70.842	1402.151	164.105	-12.741	1060.968	246.303	-30.523	803.680	231.946	436.240	892.481	193.047	414.187	486.650	184.331	425.369	74.914	138.862	372.404	33.942	285.248	467.801	25.585	391.550	407.252	31.586	231.331	81.466	910.574	210.012	95.110	492.728	169.227	98.534	69.988	128.324	153.226	33.780	271.866	53.959	30.646	382.316	105.996	29.082
77	0.76000	281.859	232.290	1705.294	199.426	429.641	1426.831	170.690	539.079	1083.502	249.156	560.852	833.050	186.452	70.998	1402.243	164.297	-12.652	1061.037	246.482	-30.375	803.687	231.914	436.193	892.484	193.041	414.206	486.680	184.350	425.350	74.893	138.861	372.353	34.055	285.194	467.771	25.523	391.568	407.502	31.234	231.435	81.447	910.590	210.033	95.156	492.738	169.337	98.479	69.954	128.844	153.488	33.676	272.036	53.938	30.673	382.184	106.004	28.716
78	0.77000	279.474	232.067	1706.020	199.874	429.768	1426.904	170.694	539.092	1083.571	248.984	560.573	833.206	186.720	71.091	1402.332	164.605	-12.652	1061.105	246.911	-29.981	803.466	231.957	436.264	892.462	192.887	414.204	486.649	184.304	425.301	74.967	138.866	372.355	34.002	285.194	467.811	25.629	391.369	407.563	31.305	231.459	81.476	910.658	210.079	95.140	492.710	169.220	98.476	69.907	128.157	153.270	33.831	272.010	53.812	30.591	382.219	105.998	28.811
79	0.78000	277.044	232.053	1706.941	200.378	429.956	1426.992	170.783	539.040	1083.584	248.872	560.379	833.209	186.967	71.172	1402.444	165.021	-12.572	1061.103	246.845	-29.905	803.825	231.960	436.296	892.452	192.938	414.156	486.580	184.317	425.343	74.911	138.871	372.363	33.965	285.232	467.804	25.544	390.878	407.411	30.793	231.084	81.600	910.625	210.181	95.118	492.782	169.298	98.416	69.982	128.917	153.494	33.552	271.982	53.859	30.695	382.295	105.997	28.987
80	0.79000	274.397	231.943	1707.434	200.796	430.135	1427.084	170.892	539.037	1083.713	248.772	560.391	832.999	187.199	71.315	1402.480	165.338	-12.435	1061.211	246.983	-29.766	803.832	231.875	436.342	892.448	192.868	414.050	486.578	184.339	425.347	74.906	138.940	372.316	33.912	285.175	467.899	25.555	391.491	407.259	31.246	231.168	81.661	910.591	210.152	95.333	492.745	169.216	98.429	69.986	128.973	153.511	33.613	271.937	53.887	30.743	382.270	106.002	28.866
81	0.80000	272.041	231.700	1708.126	201.289	430.301	1427.160	171.002	539.102	1083.707	248.489	560.191	833.031	187.339	71.352	1402.568	165.548	-12.299	1061.181	247.065	-29.582	803.689	231.863	436.369	892.447	192.803	414.332	486.607	184.365	425.349	74.943	138.871	372.286	33.976	285.165	467.867	25.525	391.473	407.506	31.517	231.276	81.668	910.579	210.279	95.163	492.758	169.375	98.432	69.995	128.417	153.151	33.805	272.066	53.981	30.761	382.274	106.073	28.991
82	0.81000	269.650	231.847	1708.679	201.662	430.404	1427.249	171.179	539.129	1083.815	248.150	559.961	833.063	187.518	71.411	1402.652	165.713	-12.263	1061.331	247.430	-29.452	803.745	231.961	436.355	892.448	192.861	414.390	486.655	184.288	425.313	74.869	138.837	372.355	34.013	285.176	467.895	25.528	391.583	407.423	31.341	231.466	81.694	910.594	210.297	95.252	492.777	169.198	98.564	69.811	128.904	153.514	33.601	272.058	53.830	30.603	382.326	105.988	28.906
83	0.82000	267.116	231.643	1708.974	201.967	430.488	1427.274	171.310	539.214	1083.818	247.994	559.870	832.979	187.577	71.508	1402.681	165.959	-12.231	1061.442	247.794	-29.281	803.636	231.894	436.468	892.464	192.851	414.269	486.669	184.340	425.390	74.906	138.841	372.333	33.934	285.137	467.945	25.634	391.595	407.092	31.228	231.520	81.760	910.541	210.272	95.264	492.754	169.214	98.496	69.922	128.451	153.261	33.745	271.902	53.871	30.733	382.275	105.999	28.951
84	0.83000	265.456	231.658	1709.378	202.244	430.529	1427.304	171.492	539.286	1083.905	247.623	559.850	832.660	187.593	71.515	1402.751	166.148	-12.273	1061.373	247.693	-29.238	803.821	231.935	436.442	892.443	192.792	414.279	486.598	184.329	425.341	74.889	138.818	372.349	34.027	285.227	467.816	25.530	391.462	407.274	31.364	231.586	81.800	910.601	210.352	95.373	492.773	169.364	98.443	70.131	128.992	153.523	33.541	271.886	53.989	30.785	382.404	105.934	28.946
85	0.84000	263.132	231.522	1709.444	202.500	430.590	1427.365	171.709	539.249	1083.880	247.416	559.844	832.731	187.599	71.600	1402.790	166.401	-12.078	1061.313	247.836	-29.009	803.877	231.903	436.521	892.405	192.830	414.335	486.694	184.295	425.372	74.901	138.831	372.351	33.945	285.258	467.813	25.585	391.591	407.403	31.134	231.405	81.939	910.555	210.391	95.375	492.777	169.081	98.455	69.930	128.294	153.341	33.811	272.007	53.817	30.715	382.348	105.927	29.032
86	0.85000	261.422	231.433	1709.776	202.747	430.628	1427.364	171.843	539.542	1083.957	247.298	559.729	832.855	187.556	71.651	1402.822	166.342	-12.029	1061.371	247.919	-28.926	803.850	231.909	436.577	892.480	192.841	414.496	486.751	184.328	425.355	74.910	138.849	372.316	33.961	285.180	467.946	25.570	391.644	407.292	31.194	231.423	81.955	910.577	210.446	95.423	492.799	168.818	98.164	70.433	128.403	153.350	33.703	271.931	53.853	30.693	382.458	106.001	29.175
87	0.86000	259.750	231.378	1709.959	202.942	430.745	1427.388	172.014	539.440	1083.930	247.066	559.758	832.585	187.530	71.667	1402.848	166.506	-12.006	1061.345	248.236	-28.816	803.898	232.020	436.620	892.494	192.946	414.523	486.671	184.348	425.361	74.905	138.808	372.311	34.024	285.164	467.935	25.524	391.422	407.441	31.287	231.518	82.014	910.575	210.502	95.476	492.733	169.137	98.219	70.554	128.246	153.253	33.901	271.978	53.963	30.762	382.362	105.921	28.966
88	0.87000	258.019	231.201	1710.169	203.042	430.731	1427.380	172.045	539.474	1083.980	247.047	559.692	832.604	187.540	71.672	1402.836	166.511	-11.752	1061.347	248.505	-28.556	803.775	232.079	436.664	892.490	192.780	414.597	486.716	184.402	425.364	74.903	138.820	372.319	34.067	285.115	467.934	25.532	391.555	407.373	31.354	231.653	82.102	910.552	210.658	95.410	492.747	169.035	98.297	70.334	128.302	153.316	33.791	272.060	53.866	30.761	382.275	106.217	29.007
89	0.88000	256.505	231.035	1710.269	203.123	430.781	1427.376	172.132	539.538	1083.924	247.179	559.815	832.344	187.393	71.699	1402.837	166.578	-11.919	1061.066	248.680	-28.504	803.831	232.098	436.769	892.499	192.889	414.469	486.624	184.295	425.336	74.895	138.793	372.275	33.981	285.151	467.858	25.504	391.704	407.196	31.302	231.711	82.130	910.534	210.628	95.626	492.712	169.131	98.500	70.121	128.866	153.546	33.620	271.948	53.880	30.773	382.325	106.003	28.945
90	0.89000	255.126	230.987	1710.449	203.167	430.803	1427.387	172.229	539.576	1083.918	247.091	559.824	832.364	187.327	71.723	1402.834	166.399	-11.738	1061.379	248.624	-28.424	803.925	232.222	436.777	892.491	193.012	414.700	486.648	184.349	425.383	74.933	138.783	372.340	33.978	285.244	467.824	25.516	391.531	407.429	31.296	231.689	82.189	910.534	210.579	95.647	492.726	168.950	98.364	70.366	128.359	153.276	33.758	272.012	53.852	30.725	384.318	105.551	30.677
91	0.90000	253.898	230.770	1710.517	203.163	430.843	1427.363	172.269	539.640	1083.964	247.219	559.906	832.538	187.216	71.712	1402.879	166.520	-11.658	1061.235	248.927	-28.412	803.865	232.336	436.802	892.534	192.941	414.631	486.653	184.318	425.381	74.908	138.816	372.394	33.949	285.184	467.934	25.545	391.244	407.335	31.270	231.763	82.225	910.581	210.657	95.569	492.713	169.030	98.334	70.418	128.808	153.493	33.654	271.986	54.026	30.763	384.691	105.634	31.047
92	0.91000	252.688	230.643	1710.661	203.194	430.906	1427.313	172.465	539.712	1083.916	247.320	559.881	832.485	187.168	71.760	1402.820	166.448	-11.519	1061.212	248.885	-28.382	803.924	232.471	436.871	892.600	192.985	414.618	486.691	184.308	425.385	74.954	138.858	372.365	33.928	285.084	467.922	25.632	391.537	407.216	31.218	231.617	82.291	910.607	210.668	95.716	492.698	169.082	98.479	70.322	128.344	153.334	33.806	271.984	53.808	30.748	384.442	105.614	30.839
93	0.92000	251.773	230.429	1710.750	203.127	430.893	1427.368	172.561	539.726	1083.962	247.433	559.923	832.485	187.167	71.767	1402.804	166.237	-11.714	1061.305	248.862	-28.352	804.046	232.540	436.903	892.562	193.252	414.664	486.781	184.382	425.283	74.855	138.812	372.376	34.069	285.144	467.856	25.625	391.517	407.495	31.454	231.684	82.357	910.521	210.673	95.737	492.722	169.033	98.419	70.201	128.582	153.495	33.708	272.061	53.907	30.747	384.281	105.614	30.576
94	0.93000	250.906	230.166	1710.720	203.045	430.929	1427.333	172.675	539.846	1083.979	247.768	559.984	832.632	187.141	71.798	1402.812	166.401	-11.674	1061.340	248.779	-28.214	803.962	232.718	437.015	892.521	193.123	414.601	486.679	184.397	425.310	74.895	138.838	372.377	34.027	285.165	467.862	25.497	391.681	407.212	31.492	231.683	82.367	910.529	210.627	95.696	492.770	168.961	98.419	70.271	128.243	153.352	33.822	271.833	53.898	30.658	383.871	105.759	30.145
95	0.94000	250.145	230.090	1710.706	202.895	430.988	1427.375	172.641	539.868	1083.994	248.003	560.101	832.859	187.070	71.793	1402.766	166.352	-11.764	1061.132	248.867	-28.326	803.891	232.803	437.009	892.587	193.205	414.691	486.682	184.355	425.430	74.873	138.899	372.390	34.023	285.211	467.816	25.543	390.953	407.493	30.970	232.011	82.358	910.628	210.547	95.883	492.815	168.791	98.510	70.346	128.231	153.432	33.781	271.842	53.894	30.676	383.734	105.702	30.216
96	0.95000	249.396	229.808	1710.769	202.852	430.995	1427.413	172.792	539.969	1083.977	248.263	560.208	833.017	186.969	71.802	1402.732	166.353	-11.616	1061.218	249.052	-28.165	803.758	232.977	437.022	892.539	193.372	414.699	486.603	184.397	425.395	74.860	138.829	372.359	33.961	285.179	467.871	25.553	391.731	407.178	31.432	231.936	82.437	910.635	210.632	95.899	492.715	168.926	98.402	70.123	128.819	153.554	33.640	271.885	53.927	30.752	383.550	105.651	30.094
97	0.96000	248.739	229.528	1710.777	202.686	431.034	1427.436	172.901	539.994	1084.063	248.699	560.295	832.968	187.032	71.828	1402.754	166.301	-11.610	1061.333	248.779	-28.224	803.985	233.013	437.105	892.565	193.624	414.694	486.743	184.352	425.442	74.891	138.840	372.398	34.021	285.166	467.847	25.552	391.496	407.395	31.027	231.951	82.402	910.561	210.667	95.956	492.708	168.961	98.377	70.430	128.916	153.792	33.528	271.989	53.901	30.744	383.981	105.676	30.457
